[TRACE]    bt.c:101                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12][0..4]
[TRACE]    bt.c:101                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:101                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:101                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:101                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5][0..4]
[TRACE]    bt.c:101                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:101                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5][0..4]
[TRACE]    bt.c:103                  distrib.cpp:2288          THREAD main: Mapping rect to dspace part. Rect:
[TRACE]    bt.c:103                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12]
[TRACE]    bt.c:103                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:103                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:103                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:103                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:103                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:103                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:105                  distrib.cpp:2288          THREAD main: Mapping rect to dspace part. Rect:
[TRACE]    bt.c:105                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12]
[TRACE]    bt.c:105                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:105                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:105                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:105                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:105                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:105                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:107                  distrib.cpp:2288          THREAD main: Mapping rect to dspace part. Rect:
[TRACE]    bt.c:107                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12]
[TRACE]    bt.c:107                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:107                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:107                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:107                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:107                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:107                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:109                  distrib.cpp:2288          THREAD main: Mapping rect to dspace part. Rect:
[TRACE]    bt.c:109                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12]
[TRACE]    bt.c:109                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:109                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:109                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:109                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:109                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:109                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:111                  distrib.cpp:2288          THREAD main: Mapping rect to dspace part. Rect:
[TRACE]    bt.c:111                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12]
[TRACE]    bt.c:111                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:111                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:111                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:111                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:111                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:111                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5]
[TRACE]    bt.c:113                  distrib.cpp:2288          THREAD main: Mapping rect to dspace part. Rect:
[TRACE]    bt.c:113                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12][0..4]
[TRACE]    bt.c:113                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:113                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:113                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:113                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5][0..4]
[TRACE]    bt.c:113                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:113                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5][0..4]
[TRACE]    bt.c:115                  distrib.cpp:2288          THREAD main: Mapping rect to dspace part. Rect:
[TRACE]    bt.c:115                  distrib.cpp:2289          THREAD main: [0..11][0..12][0..12][0..4]
[TRACE]    bt.c:115                  distrib.cpp:2290          THREAD main: Part:
[TRACE]    bt.c:115                  distrib.cpp:2291          THREAD main: [6..12][6..12][0..5][0..2][0..4][0..4]
[TRACE]    bt.c:115                  distrib.cpp:2355          THREAD main: Result (hasLocal=1):
[TRACE]    bt.c:115                  distrib.cpp:2356          THREAD main: [6..11][6..12][0..5][0..4]
[TRACE]    bt.c:115                  dvmh2.cpp:1437            THREAD main: New local part:
[TRACE]    bt.c:115                  dvmh2.cpp:1438            THREAD main: [6..11][6..12][0..5][0..4]
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb550 with size 8 entered data region. Depth is 1.
